index,Airline,Airline ID,Source airport,Source airport ID,Destination airport,Destination airport ID,Codeshare,Stops,Equipment
64213,WN,4547,OAK,3453,SNA,3867,,0,73W
64214,WN,4547,OKC,3863,ATL,3682,Y,0,717
64215,WN,4547,OKC,3863,BWI,3849,,0,73W
64216,WN,4547,OKC,3863,DAL,3502,,0,73W 73C
64217,WN,4547,OKC,3863,DEN,3751,,0,73W 73C
64218,WN,4547,OKC,3863,HOU,3566,,0,733 73W
64219,WN,4547,OKC,3863,LAS,3877,,0,73C 73W
64220,WN,4547,OKC,3863,MDW,3747,,0,73W 73C
64221,WN,4547,OKC,3863,PHX,3462,,0,73W
64222,WN,4547,OKC,3863,STL,3678,,0,73C 73W
64223,WN,4547,OMA,3454,DEN,3751,,0,73W 73C
64224,WN,4547,OMA,3454,LAS,3877,,0,73W
64225,WN,4547,OMA,3454,MDW,3747,,0,73W
64226,WN,4547,OMA,3454,PHX,3462,,0,733 73C 73W
64227,WN,4547,OMA,3454,STL,3678,,0,73W 733
64228,WN,4547,ONT,3734,DEN,3751,,0,73C 73W 73H
64229,WN,4547,ONT,3734,LAS,3877,,0,73W 73C 73H 738
64230,WN,4547,ONT,3734,MDW,3747,,0,73W
64231,WN,4547,ONT,3734,OAK,3453,,0,73W 73C 73H 733
64232,WN,4547,ONT,3734,PHX,3462,,0,73H 73W 73C
64233,WN,4547,ONT,3734,SJC,3748,,0,73W 733 73C
64234,WN,4547,ONT,3734,SMF,3817,,0,73H 733 73C 73W
64235,WN,4547,ORF,3611,ATL,3682,Y,0,717
64236,WN,4547,ORF,3611,BWI,3849,,0,73W
64237,WN,4547,ORF,3611,MCO,3878,,0,73C 73W
64238,WN,4547,ORF,3611,MDW,3747,,0,73W
64239,WN,4547,PBI,3722,ATL,3682,,0,73W 733
64240,WN,4547,PBI,3722,BWI,3849,,0,73W 733
64241,WN,4547,PBI,3722,ISP,3857,,0,73W
64242,WN,4547,PDX,3720,ABQ,4019,,0,733 73C
64243,WN,4547,PDX,3720,DEN,3751,,0,73W 73H
64244,WN,4547,PDX,3720,LAS,3877,,0,73W 73H
64245,WN,4547,PDX,3720,MCI,3458,,0,733
64246,WN,4547,PDX,3720,MDW,3747,,0,73H 73W
64247,WN,4547,PDX,3720,OAK,3453,,0,73W 73C 733
64248,WN,4547,PDX,3720,PHX,3462,,0,733 73W 73C
64249,WN,4547,PDX,3720,RNO,3807,,0,73W
64250,WN,4547,PDX,3720,SJC,3748,,0,73W 733
64251,WN,4547,PDX,3720,SLC,3536,,0,73C 73W
64252,WN,4547,PDX,3720,SMF,3817,,0,73W 733 73C
64253,WN,4547,PHL,3752,ATL,3682,Y,0,717
64254,WN,4547,PHL,3752,BNA,3690,,0,73W 73C
64255,WN,4547,PHL,3752,DEN,3751,,0,73W
64256,WN,4547,PHL,3752,FLL,3533,,0,73W
64257,WN,4547,PHL,3752,LAS,3877,,0,73W
64258,WN,4547,PHL,3752,MCO,3878,,0,73W 73C 733
64259,WN,4547,PHL,3752,MDW,3747,,0,73H 73W
64260,WN,4547,PHL,3752,PHX,3462,,0,73W
64261,WN,4547,PHL,3752,RSW,3793,,0,73C 733
64262,WN,4547,PHL,3752,STL,3678,,0,73W 73C
64263,WN,4547,PHL,3752,TPA,3646,,0,73W 733
64264,WN,4547,PHX,3462,ABQ,4019,,0,73W 735 73C 733
64265,WN,4547,PHX,3462,ATL,3682,,0,73W
64266,WN,4547,PHX,3462,AUS,3673,,0,73C 73W 733
64267,WN,4547,PHX,3462,BNA,3690,,0,73C 73W
64268,WN,4547,PHX,3462,BOI,3495,,0,73W
64269,WN,4547,PHX,3462,BUF,3820,,0,73W
64270,WN,4547,PHX,3462,BUR,3644,,0,73W
64271,WN,4547,PHX,3462,BWI,3849,,0,73W
64272,WN,4547,PHX,3462,CMH,3759,,0,73W
64273,WN,4547,PHX,3462,DEN,3751,,0,73W 73H 73C 733
64274,WN,4547,PHX,3462,DTW,3645,,0,73W
64275,WN,4547,PHX,3462,ELP,3559,,0,735 73W 73C
64276,WN,4547,PHX,3462,EWR,3494,,0,73W
64277,WN,4547,PHX,3462,FLL,3533,,0,73W
64278,WN,4547,PHX,3462,GEG,3467,,0,73W
64279,WN,4547,PHX,3462,HOU,3566,,0,73W 733 73H 73C
64280,WN,4547,PHX,3462,IND,3585,,0,73W 73C 733
64281,WN,4547,PHX,3462,LAS,3877,,0,73W 73C 735
64282,WN,4547,PHX,3462,LAX,3484,,0,73W 73C 733 738
64283,WN,4547,PHX,3462,LIT,3660,,0,73W
64284,WN,4547,PHX,3462,MCI,3458,,0,73W 733 738 73C
64285,WN,4547,PHX,3462,MCO,3878,,0,73W 73H
64286,WN,4547,PHX,3462,MDW,3747,,0,73W 73H 738
64287,WN,4547,PHX,3462,MKE,3717,,0,73W
64288,WN,4547,PHX,3462,MSP,3858,,0,73W 73H
64289,WN,4547,PHX,3462,MSY,3861,,0,73H 73W
64290,WN,4547,PHX,3462,OAK,3453,,0,733 73C 73W 738 73H
64291,WN,4547,PHX,3462,OKC,3863,,0,73C 73W
64292,WN,4547,PHX,3462,OMA,3454,,0,73C 73W 733
64293,WN,4547,PHX,3462,ONT,3734,,0,73W 73C 738
64294,WN,4547,PHX,3462,PDX,3720,,0,73W 73C
64295,WN,4547,PHX,3462,PHL,3752,,0,73W
64296,WN,4547,PHX,3462,PIT,3570,,0,73W
64297,WN,4547,PHX,3462,RDU,3626,,0,73W
64298,WN,4547,PHX,3462,RNO,3807,,0,73W 73H
64299,WN,4547,PHX,3462,SAN,3731,,0,73W 733 73C
64300,WN,4547,PHX,3462,SAT,3621,,0,73W 73C
64301,WN,4547,PHX,3462,SDF,4014,,0,73W
64302,WN,4547,PHX,3462,SEA,3577,,0,73W 73C 733
64303,WN,4547,PHX,3462,SFO,3469,,0,73W 733
64304,WN,4547,PHX,3462,SJC,3748,,0,73W 733 73H 73C
64305,WN,4547,PHX,3462,SLC,3536,,0,738 733 73W 73C
64306,WN,4547,PHX,3462,SMF,3817,,0,73W 733 73H
64307,WN,4547,PHX,3462,SNA,3867,,0,73W 73H
64308,WN,4547,PHX,3462,STL,3678,,0,73C 733 73W
64309,WN,4547,PHX,3462,TPA,3646,,0,73W
64310,WN,4547,PHX,3462,TUL,3855,,0,73W
64311,WN,4547,PIT,3570,ATL,3682,Y,0,717 73G
64312,WN,4547,PIT,3570,BNA,3690,,0,73C 733 73W
64313,WN,4547,PIT,3570,BWI,3849,,0,733 73W
64314,WN,4547,PIT,3570,DEN,3751,,0,73W
64315,WN,4547,PIT,3570,DFW,3670,Y,0,717
64316,WN,4547,PIT,3570,FLL,3533,,0,73W
64317,WN,4547,PIT,3570,HOU,3566,,0,73W
64318,WN,4547,PIT,3570,LAS,3877,,0,738 73H 73W
64319,WN,4547,PIT,3570,MCO,3878,,0,73W 738 733
64320,WN,4547,PIT,3570,MDW,3747,,0,73W 73H
64321,WN,4547,PIT,3570,PHX,3462,,0,73W
64322,WN,4547,PIT,3570,RSW,3793,,0,73W 73C
64323,WN,4547,PIT,3570,TPA,3646,,0,73W 733 73C
64324,WN,4547,PNS,3564,BNA,3690,,0,73W
64325,WN,4547,PNS,3564,HOU,3566,,0,73W
64326,WN,4547,PUJ,1760,ATL,3682,Y,0,73G
64327,WN,4547,PVD,3641,BWI,3849,,0,73C 738 73W 733
64328,WN,4547,PVD,3641,FLL,3533,,0,73W 73H
64329,WN,4547,PVD,3641,MCO,3878,,0,73W 738 73H
64330,WN,4547,PVD,3641,MDW,3747,,0,73H 73W
64331,WN,4547,PVD,3641,RSW,3793,,0,73W
64332,WN,4547,PVD,3641,TPA,3646,,0,73W 73H
64333,WN,4547,RDU,3626,ATL,3682,Y,0,717
64334,WN,4547,RDU,3626,BNA,3690,,0,73W 733
64335,WN,4547,RDU,3626,BWI,3849,,0,73W 733 73C
64336,WN,4547,RDU,3626,DEN,3751,,0,73W
64337,WN,4547,RDU,3626,FLL,3533,,0,73W
64338,WN,4547,RDU,3626,HOU,3566,,0,73W 733
64339,WN,4547,RDU,3626,LAS,3877,,0,73W
64340,WN,4547,RDU,3626,MCO,3878,,0,733 73W 73C
64341,WN,4547,RDU,3626,MDW,3747,,0,73W 73H
64342,WN,4547,RDU,3626,PHX,3462,,0,73W
64343,WN,4547,RDU,3626,STL,3678,,0,73W
64344,WN,4547,RDU,3626,TPA,3646,,0,73W 73C
64345,WN,4547,RIC,3608,ATL,3682,Y,0,717
64346,WN,4547,RIC,3608,MCO,3878,,0,733 73W 73C
64347,WN,4547,RNO,3807,DEN,3751,,0,73W 73H
64348,WN,4547,RNO,3807,LAS,3877,,0,73H 73W 738
64349,WN,4547,RNO,3807,LAX,3484,,0,73W
64350,WN,4547,RNO,3807,MDW,3747,,0,73W
64351,WN,4547,RNO,3807,PDX,3720,,0,73W
64352,WN,4547,RNO,3807,PHX,3462,,0,73W
64353,WN,4547,RNO,3807,SAN,3731,,0,73W
64354,WN,4547,RNO,3807,SEA,3577,,0,73W
64355,WN,4547,ROC,3622,BWI,3849,,0,73W
64356,WN,4547,ROC,3622,MCO,3878,,0,73W
64357,WN,4547,ROC,3622,MDW,3747,,0,73W
64358,WN,4547,ROC,3622,TPA,3646,,0,73W
64359,WN,4547,RSW,3793,ATL,3682,,0,733
64360,WN,4547,RSW,3793,BDL,3825,,0,73C 73W
64361,WN,4547,RSW,3793,BWI,3849,,0,73H 73C 73W 733
64362,WN,4547,RSW,3793,CMH,3759,,0,73W
64363,WN,4547,RSW,3793,DCA,3520,Y,0,717
64364,WN,4547,RSW,3793,IND,3585,,0,73W 73C
64365,WN,4547,RSW,3793,MDW,3747,,0,73W 73H
64366,WN,4547,RSW,3793,MKE,3717,,0,73C 73W
64367,WN,4547,RSW,3793,PHL,3752,,0,73W
64368,WN,4547,RSW,3793,PIT,3570,,0,73W
64369,WN,4547,RSW,3793,PVD,3641,,0,73C
64370,WN,4547,RSW,3793,STL,3678,,0,73W 73C
64371,WN,4547,SAN,3731,ABQ,4019,,0,73W 73C
64372,WN,4547,SAN,3731,ATL,3682,,0,73W
64373,WN,4547,SAN,3731,AUS,3673,,0,73W
64374,WN,4547,SAN,3731,BNA,3690,,0,73W 73H
64375,WN,4547,SAN,3731,BWI,3849,,0,73W 738
64376,WN,4547,SAN,3731,DEN,3751,,0,73W 73H 738
64377,WN,4547,SAN,3731,HOU,3566,,0,73W
64378,WN,4547,SAN,3731,LAS,3877,,0,73W 73H 733 73C
64379,WN,4547,SAN,3731,MCI,3458,,0,73W 738
64380,WN,4547,SAN,3731,MDW,3747,,0,73H 73W
64381,WN,4547,SAN,3731,MSY,3861,,0,73W
64382,WN,4547,SAN,3731,OAK,3453,,0,73C 73W 733
64383,WN,4547,SAN,3731,PHX,3462,,0,73W 73C
64384,WN,4547,SAN,3731,RNO,3807,,0,73W
64385,WN,4547,SAN,3731,SAT,3621,,0,73W
64386,WN,4547,SAN,3731,SFO,3469,,0,73W 73C 733
64387,WN,4547,SAN,3731,SJC,3748,,0,733 73W 73H 73C
64388,WN,4547,SAN,3731,SMF,3817,,0,73W 73C 733
64389,WN,4547,SAN,3731,STL,3678,,0,73W
64390,WN,4547,SAN,3731,TUS,3636,,0,73W 73C
64391,WN,4547,SAT,3621,ATL,3682,,0,73C 73W
64392,WN,4547,SAT,3621,BNA,3690,,0,73C 73W
64393,WN,4547,SAT,3621,BWI,3849,,0,73W 73H
64394,WN,4547,SAT,3621,DAL,3502,,0,73W 73C 735 733
64395,WN,4547,SAT,3621,DEN,3751,,0,73W
64396,WN,4547,SAT,3621,ELP,3559,,0,735 73W
64397,WN,4547,SAT,3621,HOU,3566,,0,73W 735 73C
64398,WN,4547,SAT,3621,HRL,3560,,0,73W
64399,WN,4547,SAT,3621,LAS,3877,,0,73W
64400,WN,4547,SAT,3621,LAX,3484,,0,73H 73W
64401,WN,4547,SAT,3621,MCO,3878,,0,73W
64402,WN,4547,SAT,3621,MDW,3747,,0,73W
64403,WN,4547,SAT,3621,PHX,3462,,0,73W
64404,WN,4547,SAT,3621,SAN,3731,,0,73W
64405,WN,4547,SAT,3621,STL,3678,,0,733 73C 73W
64406,WN,4547,SAT,3621,TPA,3646,,0,73C 733
64407,WN,4547,SDF,4014,ATL,3682,,0,733 73W
64408,WN,4547,SDF,4014,BWI,3849,,0,73W 733
64409,WN,4547,SDF,4014,DEN,3751,,0,73C 73W
64410,WN,4547,SDF,4014,LAS,3877,,0,73W
64411,WN,4547,SDF,4014,MCO,3878,,0,73C 73W
64412,WN,4547,SDF,4014,MDW,3747,,0,73W
64413,WN,4547,SDF,4014,PHX,3462,,0,73W
64414,WN,4547,SDF,4014,TPA,3646,,0,73W
64415,WN,4547,SEA,3577,ABQ,4019,,0,73C 73W 733
64416,WN,4547,SEA,3577,BWI,3849,,0,73W
64417,WN,4547,SEA,3577,DEN,3751,,0,73W 733 73C
64418,WN,4547,SEA,3577,LAS,3877,,0,733 73H 73W
64419,WN,4547,SEA,3577,MDW,3747,,0,73H 73W
64420,WN,4547,SEA,3577,MKE,3717,,0,73W
64421,WN,4547,SEA,3577,OAK,3453,,0,73W 73C
64422,WN,4547,SEA,3577,PHX,3462,,0,733 73C 73W
64423,WN,4547,SEA,3577,RNO,3807,,0,73W
64424,WN,4547,SEA,3577,SJC,3748,,0,733 73C 73W 73H
64425,WN,4547,SEA,3577,SLC,3536,,0,73W 73C
64426,WN,4547,SEA,3577,SMF,3817,,0,73W 73H 733 73C
64427,WN,4547,SFO,3469,ATL,3682,,0,73W
64428,WN,4547,SFO,3469,DEN,3751,,0,73C 73W
64429,WN,4547,SFO,3469,LAS,3877,,0,73W 73C 733 73H
64430,WN,4547,SFO,3469,LAX,3484,,0,733 73W 73C
64431,WN,4547,SFO,3469,MDW,3747,,0,73W
64432,WN,4547,SFO,3469,MKE,3717,,0,73W
64433,WN,4547,SFO,3469,PHX,3462,,0,73C 73W 733
64434,WN,4547,SFO,3469,SAN,3731,,0,73W 73C 733
64435,WN,4547,SFO,3469,SNA,3867,,0,73W
64436,WN,4547,SJC,3748,AUS,3673,,0,73W
64437,WN,4547,SJC,3748,BUR,3644,,0,73W
64438,WN,4547,SJC,3748,DEN,3751,,0,73W
64439,WN,4547,SJC,3748,LAS,3877,,0,73W 733 73C 73H
64440,WN,4547,SJC,3748,LAX,3484,,0,73W 733 73C 73H 738
64441,WN,4547,SJC,3748,MDW,3747,,0,73W
64442,WN,4547,SJC,3748,ONT,3734,,0,73C 733 73W
64443,WN,4547,SJC,3748,PDX,3720,,0,73W 73H 733 73C
64444,WN,4547,SJC,3748,PHX,3462,,0,733 73C 73W
64445,WN,4547,SJC,3748,SAN,3731,,0,73W 73C 733 73H
64446,WN,4547,SJC,3748,SEA,3577,,0,73H 733 73C 73W
64447,WN,4547,SJC,3748,SNA,3867,,0,73H 73W
64448,WN,4547,SJU,2890,ATL,3682,,0,73W
64449,WN,4547,SJU,2890,BWI,3849,,0,73W 738
64450,WN,4547,SJU,2890,FLL,3533,,0,73W
64451,WN,4547,SJU,2890,MCO,3878,,0,73W 738
64452,WN,4547,SJU,2890,TPA,3646,,0,73H 73W
64453,WN,4547,SLC,3536,BWI,3849,,0,73W
64454,WN,4547,SLC,3536,DEN,3751,,0,73W 738 733 73C 73H
64455,WN,4547,SLC,3536,LAS,3877,,0,73W 73C
64456,WN,4547,SLC,3536,LAX,3484,,0,73C 733 73W
64457,WN,4547,SLC,3536,MDW,3747,,0,73H 73W
64458,WN,4547,SLC,3536,OAK,3453,,0,73W 73C 733
64459,WN,4547,SLC,3536,PDX,3720,,0,733 73W
64460,WN,4547,SLC,3536,PHX,3462,,0,73W 733 73H 73C
64461,WN,4547,SLC,3536,SEA,3577,,0,73W 73C
64462,WN,4547,SMF,3817,BUR,3644,,0,73W
64463,WN,4547,SMF,3817,DEN,3751,,0,73W 733 73H
64464,WN,4547,SMF,3817,LAS,3877,,0,73H 73W 733 73C 738
64465,WN,4547,SMF,3817,LAX,3484,,0,73C 73W 733 73H 738
64466,WN,4547,SMF,3817,MDW,3747,,0,73W
64467,WN,4547,SMF,3817,ONT,3734,,0,733 73W 73C 73H
64468,WN,4547,SMF,3817,PDX,3720,,0,73W 73C
64469,WN,4547,SMF,3817,PHX,3462,,0,733 73W 73C
64470,WN,4547,SMF,3817,SAN,3731,,0,73W 73H 73C 733
64471,WN,4547,SMF,3817,SEA,3577,,0,73W 73C 733
64472,WN,4547,SMF,3817,SNA,3867,,0,73W
64473,WN,4547,SNA,3867,DEN,3751,,0,73W
64474,WN,4547,SNA,3867,HOU,3566,,0,73W
64475,WN,4547,SNA,3867,LAS,3877,,0,73W
64476,WN,4547,SNA,3867,OAK,3453,,0,73W 73H
64477,WN,4547,SNA,3867,PHX,3462,,0,73W 73H
64478,WN,4547,SNA,3867,SFO,3469,,0,73W
64479,WN,4547,SNA,3867,SJC,3748,,0,73W
64480,WN,4547,SNA,3867,SMF,3817,,0,73W 73H
64481,WN,4547,STL,3678,ATL,3682,,0,73W
64482,WN,4547,STL,3678,BNA,3690,,0,73W 73C
64483,WN,4547,STL,3678,BOS,3448,,0,73C 73W
64484,WN,4547,STL,3678,BWI,3849,,0,73C 73W 733
64485,WN,4547,STL,3678,CMH,3759,,0,73W
64486,WN,4547,STL,3678,DAL,3502,,0,73W 73C
64487,WN,4547,STL,3678,DCA,3520,,0,73W
64488,WN,4547,STL,3678,DEN,3751,,0,733 73W 73C
64489,WN,4547,STL,3678,DTW,3645,,0,73C
64490,WN,4547,STL,3678,ECP,7669,,0,73W
64491,WN,4547,STL,3678,EWR,3494,,0,73W
64492,WN,4547,STL,3678,FLL,3533,,0,733 73W
64493,WN,4547,STL,3678,GRR,3685,,0,73C 73W
64494,WN,4547,STL,3678,HOU,3566,,0,73W 733 73C
64495,WN,4547,STL,3678,LAS,3877,,0,738 73W 73C 73H 733
64496,WN,4547,STL,3678,LAX,3484,,0,73W
64497,WN,4547,STL,3678,LGA,3697,,0,73W
64498,WN,4547,STL,3678,MCI,3458,,0,73W 73C
64499,WN,4547,STL,3678,MCO,3878,,0,73W 73H 733
64500,WN,4547,STL,3678,MDW,3747,,0,73W 73H 73C
64501,WN,4547,STL,3678,MKE,3717,,0,73W
64502,WN,4547,STL,3678,MSP,3858,,0,73W
64503,WN,4547,STL,3678,MSY,3861,,0,73W 73C
64504,WN,4547,STL,3678,OKC,3863,,0,73C
64505,WN,4547,STL,3678,OMA,3454,,0,733 73C 73W
64506,WN,4547,STL,3678,PHL,3752,,0,73C 73W
64507,WN,4547,STL,3678,PHX,3462,,0,73W 733 73H
64508,WN,4547,STL,3678,RDU,3626,,0,73W
64509,WN,4547,STL,3678,RSW,3793,,0,73W 73C
64510,WN,4547,STL,3678,SAN,3731,,0,73W
64511,WN,4547,STL,3678,SAT,3621,,0,73C 73W
64512,WN,4547,STL,3678,TPA,3646,,0,73W 73C 73H
64513,WN,4547,STL,3678,TUL,3855,,0,73W
64514,WN,4547,TPA,3646,ALB,3864,,0,73W
64515,WN,4547,TPA,3646,ATL,3682,,0,73C 73W
64516,WN,4547,TPA,3646,AUS,3673,,0,73C
64517,WN,4547,TPA,3646,BDL,3825,,0,733 73C
64518,WN,4547,TPA,3646,BHM,3811,,0,73W
64519,WN,4547,TPA,3646,BNA,3690,,0,73C 73W 733
64520,WN,4547,TPA,3646,BUF,3820,,0,73W
64521,WN,4547,TPA,3646,BWI,3849,,0,73W 73H 738 73C
64522,WN,4547,TPA,3646,CAK,4112,Y,0,717
64523,WN,4547,TPA,3646,CMH,3759,,0,73W 733
64524,WN,4547,TPA,3646,DAY,3627,Y,0,717
64525,WN,4547,TPA,3646,DEN,3751,,0,73W
64526,WN,4547,TPA,3646,EYW,3875,,0,73W
64527,WN,4547,TPA,3646,FLL,3533,,0,73W 73C
64528,WN,4547,TPA,3646,FNT,4089,,0,73W
64529,WN,4547,TPA,3646,GRR,3685,,0,73W
64530,WN,4547,TPA,3646,HOU,3566,,0,738 73W 73H 73C
64531,WN,4547,TPA,3646,IND,3585,,0,733 73C 73W
64532,WN,4547,TPA,3646,ISP,3857,,0,73W 73C
64533,WN,4547,TPA,3646,LAS,3877,,0,73H 73W
64534,WN,4547,TPA,3646,MCI,3458,,0,73C 733
64535,WN,4547,TPA,3646,MDW,3747,,0,73H 73W
64536,WN,4547,TPA,3646,MEM,3473,,0,73C 73W
64537,WN,4547,TPA,3646,MHT,4011,,0,73W 73H
64538,WN,4547,TPA,3646,MKE,3717,,0,73W 73C
64539,WN,4547,TPA,3646,MSY,3861,,0,73W 733
64540,WN,4547,TPA,3646,PHL,3752,,0,73W
64541,WN,4547,TPA,3646,PHX,3462,,0,73W
64542,WN,4547,TPA,3646,PIT,3570,,0,73W 733
64543,WN,4547,TPA,3646,PVD,3641,,0,73W 73H
64544,WN,4547,TPA,3646,RDU,3626,,0,73W
64545,WN,4547,TPA,3646,ROC,3622,,0,73W
64546,WN,4547,TPA,3646,SAT,3621,,0,73W 73C
64547,WN,4547,TPA,3646,SDF,4014,,0,73W
64548,WN,4547,TPA,3646,SJU,2890,,0,738 73W
64549,WN,4547,TPA,3646,STL,3678,,0,73W 73C 73H
64550,WN,4547,TUL,3855,DAL,3502,,0,73W 735
64551,WN,4547,TUL,3855,DEN,3751,,0,73W
64552,WN,4547,TUL,3855,HOU,3566,,0,73W
64553,WN,4547,TUL,3855,LAS,3877,,0,73W
64554,WN,4547,TUL,3855,MDW,3747,,0,73W
64555,WN,4547,TUL,3855,PHX,3462,,0,73W
64556,WN,4547,TUL,3855,STL,3678,,0,73W
64557,WN,4547,TUS,3636,DEN,3751,,0,73W 733
64558,WN,4547,TUS,3636,LAS,3877,,0,73W 73C
64559,WN,4547,TUS,3636,LAX,3484,,0,73C 73W 733 73H
64560,WN,4547,TUS,3636,MDW,3747,,0,73H 73W
64561,WN,4547,TUS,3636,SAN,3731,,0,73W 73C 733
64562,WP,8809,HNL,3728,LIH,3602,,0,AT7
64563,WP,8809,HNL,3728,LNY,3851,,0,AT7
64564,WP,8809,HNL,3728,OGG,3456,,0,AT7
64565,WP,8809,LIH,3602,HNL,3728,,0,AT7
64566,WP,8809,LNY,3851,HNL,3728,,0,AT7
64567,WP,8809,OGG,3456,HNL,3728,,0,AT7
64568,WS,5416,ANU,2874,YYZ,193,,0,73W
64569,WS,5416,ATL,3682,JFK,3797,Y,0,738
64570,WS,5416,ATL,3682,LGA,3697,Y,0,320 757 M88 738 739 73H 73W
64571,WS,5416,ATL,3682,YYZ,193,Y,0,CR7 CR9
64572,WS,5416,AUA,2895,YYZ,193,,0,73W
64573,WS,5416,AZS,5810,YYZ,193,,0,73W
64574,WS,5416,BDA,4069,YYZ,193,,0,73W
64575,WS,5416,BGI,2875,YYZ,193,,0,73W
64576,WS,5416,CCC,1901,YYZ,193,,0,73W
64577,WS,5416,CUN,1852,YEG,49,,0,73W
64578,WS,5416,CUN,1852,YHZ,73,,0,73W
64579,WS,5416,CUN,1852,YUL,146,,0,73W
64580,WS,5416,CUN,1852,YVR,156,,0,73H
64581,WS,5416,CUN,1852,YYC,178,,0,73H
64582,WS,5416,CUN,1852,YYZ,193,,0,73H 73W
64583,WS,5416,CVG,3488,YYZ,193,Y,0,CRJ
64584,WS,5416,DFW,3670,YUL,146,Y,0,738
64585,WS,5416,DFW,3670,YVR,156,Y,0,738
64586,WS,5416,DFW,3670,YYC,178,,0,73W
64587,WS,5416,DFW,3670,YYZ,193,Y,0,319
64588,WS,5416,DTW,3645,YYZ,193,Y,0,CR7 CRJ
64589,WS,5416,FLL,3533,YUL,146,,0,73W
64590,WS,5416,FLL,3533,YYZ,193,,0,73H 73W
64591,WS,5416,GCM,1926,YYZ,193,,0,73W
64592,WS,5416,HNL,3728,YVR,156,,0,73H
64593,WS,5416,JFK,3797,YUL,146,,0,ERJ CRJ
64594,WS,5416,JFK,3797,YYC,178,,0,736
64595,WS,5416,JFK,3797,YYZ,193,,0,CRJ CR7 ERJ
64596,WS,5416,KIN,1779,YYZ,193,,0,73H
64597,WS,5416,KOA,3514,YVR,156,,0,73H
64598,WS,5416,LAS,3877,YEG,49,,0,73W 73H
64599,WS,5416,LAS,3877,YQR,120,,0,73H
64600,WS,5416,LAS,3877,YUL,146,,0,73W
64601,WS,5416,LAS,3877,YVR,156,,0,73H 73W
64602,WS,5416,LAS,3877,YWG,160,,0,73W
64603,WS,5416,LAS,3877,YXE,166,,0,73H
64604,WS,5416,LAS,3877,YYC,178,,0,73H 73W
64605,WS,5416,LAS,3877,YYJ,184,,0,73H
64606,WS,5416,LAS,3877,YYZ,193,,0,73H
64607,WS,5416,LAX,3484,YEG,49,,0,73H
64608,WS,5416,LAX,3484,YVR,156,,0,73W 73H
64609,WS,5416,LAX,3484,YYC,178,,0,73W
64610,WS,5416,LAX,3484,YYZ,193,Y,0,738
64611,WS,5416,LGA,3697,ATL,3682,Y,0,M88 757 320 738 739 73W
64612,WS,5416,LGA,3697,MSY,3861,Y,0,319 CR9
64613,WS,5416,LGA,3697,YHZ,73,Y,0,CR7
64614,WS,5416,LGA,3697,YUL,146,Y,0,ERJ CR7
64615,WS,5416,LGA,3697,YYZ,193,,0,736 73W
64616,WS,5416,LIH,3602,YVR,156,,0,73H
64617,WS,5416,LIR,1881,YYZ,193,,0,73W
64618,WS,5416,MBJ,1780,YHZ,73,,0,73W
64619,WS,5416,MBJ,1780,YYZ,193,,0,73H 73W
64620,WS,5416,MCO,3878,YHZ,73,,0,73W
64621,WS,5416,MCO,3878,YQM,117,,0,73W
64622,WS,5416,MCO,3878,YYC,178,,0,73W
64623,WS,5416,MCO,3878,YYT,189,,0,73W
64624,WS,5416,MCO,3878,YYZ,193,,0,73W 73H
64625,WS,5416,MIA,3576,MSY,3861,Y,0,738
64626,WS,5416,MIA,3576,YUL,146,Y,0,738
64627,WS,5416,MIA,3576,YYZ,193,Y,0,738
64628,WS,5416,MSP,3858,YUL,146,Y,0,CR9
64629,WS,5416,MSP,3858,YYZ,193,Y,0,CRJ
64630,WS,5416,MSY,3861,LGA,3697,Y,0,319 CR9
64631,WS,5416,MSY,3861,MIA,3576,Y,0,738
64632,WS,5416,MYR,3515,YYZ,193,,0,73W
64633,WS,5416,NAS,1953,YYZ,193,,0,73W
64634,WS,5416,OGG,3456,YVR,156,,0,73H
64635,WS,5416,ORD,3830,YUL,146,Y,0,CRJ
64636,WS,5416,ORD,3830,YVR,156,,0,73W
64637,WS,5416,ORD,3830,YYC,178,,0,73W
64638,WS,5416,ORD,3830,YYZ,193,Y,0,CR7 E75 ER4
64639,WS,5416,PHX,3462,YEG,49,,0,73W 73H
64640,WS,5416,PHX,3462,YYC,178,,0,73H
64641,WS,5416,PLS,1754,YYZ,193,,0,73H
64642,WS,5416,POP,1761,YYZ,193,,0,73H
64643,WS,5416,POS,2902,YYZ,193,,0,73W
64644,WS,5416,PSP,3839,YEG,49,,0,73W
64645,WS,5416,PSP,3839,YVR,156,,0,73W
64646,WS,5416,PSP,3839,YYC,178,,0,73H 73W
64647,WS,5416,PUJ,1760,YHZ,73,,0,73W
64648,WS,5416,PUJ,1760,YUL,146,,0,73W
64649,WS,5416,PUJ,1760,YYZ,193,,0,73H 73W
64650,WS,5416,PVR,1836,YEG,49,,0,73W
64651,WS,5416,PVR,1836,YVR,156,,0,73W
64652,WS,5416,PVR,1836,YYC,178,,0,73H
64653,WS,5416,RSW,3793,YYZ,193,,0,73W 736
64654,WS,5416,SAN,3731,YYC,178,,0,73H 73W
64655,WS,5416,SFO,3469,YVR,156,,0,73W
64656,WS,5416,SFO,3469,YYC,178,,0,73W
64657,WS,5416,SJD,1840,YVR,156,,0,73W
64658,WS,5416,SJD,1840,YYC,178,,0,73H 73W
64659,WS,5416,SJU,2890,YYZ,193,,0,73W
